"variant_edge_id","variant_id","variant_name","base_pattern_id","base_edge_id","strategy_family_id","terminal_direction","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","location_code","location_condition_ids","location_availability","observability","provenance","inherited_source_ids"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E00","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","","STR-ABSORPTION-REVERSAL","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Value Area High context confirmed","location=VALUE_AREA_EDGE; candidates=CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","ADVANCED","","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E01","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E01","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Value Area High context confirmed","S01_OBSERVED","trend","direction=SHORT; base_guard=trend","ADVANCED","","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E02","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E02","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S01_OBSERVED","trend","S02_OBSERVED","low-energy countertrend pullback","direction=SHORT; base_guard=low-energy countertrend pullback","ADVANCED","","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E03","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E03","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S02_OBSERVED","low-energy countertrend pullback","S03_OBSERVED","prior swingでabsorption","direction=SHORT; base_guard=prior swingでabsorption","ADVANCED","","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E04","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E04","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S03_OBSERVED","prior swingでabsorption","S04_OBSERVED","countertrend側fade","direction=SHORT; base_guard=countertrend側fade","ADVANCED","","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E05","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E05","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S04_OBSERVED","countertrend側fade","S05_OBSERVED","with-trend aggressor復帰","direction=SHORT; base_guard=with-trend aggressor復帰","ADVANCED","","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E90","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E90","STR-ABSORPTION-REVERSAL","SHORT","TERMINAL","S05_OBSERVED","with-trend aggressor復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=trend-side ready","ORDER_READY","SHORT_READY","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E98","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E98","STR-ABSORPTION-REVERSAL","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","pullback flowが高energy化しprior swing破壊","INVALIDATED","","pullback flowが高energy化しprior swing破壊","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001::E99","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VALUE_AREA_EDGE-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Value Area High","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E99","STR-ABSORPTION-REVERSAL","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=RETESTの較正済み期限到達","EXPIRED","","","RETEST","VALUE_AREA_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E00","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","","STR-ABSORPTION-REVERSAL","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Profile HVN context confirmed","location=PROFILE_HVN; candidates=CD-G11-007 CD-G11-008","ADVANCED","","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E01","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E01","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Profile HVN context confirmed","S01_OBSERVED","trend","direction=SHORT; base_guard=trend","ADVANCED","","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E02","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E02","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S01_OBSERVED","trend","S02_OBSERVED","low-energy countertrend pullback","direction=SHORT; base_guard=low-energy countertrend pullback","ADVANCED","","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E03","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E03","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S02_OBSERVED","low-energy countertrend pullback","S03_OBSERVED","prior swingでabsorption","direction=SHORT; base_guard=prior swingでabsorption","ADVANCED","","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E04","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E04","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S03_OBSERVED","prior swingでabsorption","S04_OBSERVED","countertrend側fade","direction=SHORT; base_guard=countertrend側fade","ADVANCED","","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E05","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E05","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S04_OBSERVED","countertrend側fade","S05_OBSERVED","with-trend aggressor復帰","direction=SHORT; base_guard=with-trend aggressor復帰","ADVANCED","","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E90","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E90","STR-ABSORPTION-REVERSAL","SHORT","TERMINAL","S05_OBSERVED","with-trend aggressor復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=trend-side ready","ORDER_READY","SHORT_READY","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E98","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E98","STR-ABSORPTION-REVERSAL","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","pullback flowが高energy化しprior swing破壊","INVALIDATED","","pullback flowが高energy化しprior swing破壊","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001::E99","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_HVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile HVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E99","STR-ABSORPTION-REVERSAL","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=RETESTの較正済み期限到達","EXPIRED","","","RETEST","PROFILE_HVN","CD-G11-007 CD-G11-008","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E00","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","","STR-ABSORPTION-REVERSAL","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Profile LVN context confirmed","location=PROFILE_LVN; candidates=CD-G11-009 CD-G11-010","ADVANCED","","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E01","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E01","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Profile LVN context confirmed","S01_OBSERVED","trend","direction=SHORT; base_guard=trend","ADVANCED","","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E02","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E02","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S01_OBSERVED","trend","S02_OBSERVED","low-energy countertrend pullback","direction=SHORT; base_guard=low-energy countertrend pullback","ADVANCED","","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E03","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E03","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S02_OBSERVED","low-energy countertrend pullback","S03_OBSERVED","prior swingでabsorption","direction=SHORT; base_guard=prior swingでabsorption","ADVANCED","","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E04","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E04","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S03_OBSERVED","prior swingでabsorption","S04_OBSERVED","countertrend側fade","direction=SHORT; base_guard=countertrend側fade","ADVANCED","","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E05","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E05","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S04_OBSERVED","countertrend側fade","S05_OBSERVED","with-trend aggressor復帰","direction=SHORT; base_guard=with-trend aggressor復帰","ADVANCED","","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E90","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E90","STR-ABSORPTION-REVERSAL","SHORT","TERMINAL","S05_OBSERVED","with-trend aggressor復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=trend-side ready","ORDER_READY","SHORT_READY","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E98","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E98","STR-ABSORPTION-REVERSAL","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","pullback flowが高energy化しprior swing破壊","INVALIDATED","","pullback flowが高energy化しprior swing破壊","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001::E99","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-PROFILE_LVN-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Profile LVN","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E99","STR-ABSORPTION-REVERSAL","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=RETESTの較正済み期限到達","EXPIRED","","","RETEST","PROFILE_LVN","CD-G11-009 CD-G11-010","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E00","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","","STR-ABSORPTION-REVERSAL","SHORT","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Visible Ask Wall context confirmed","location=VISIBLE_BOOK_WALL; candidates=CD-G06-031 CD-G06-032","ADVANCED","","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E01","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E01","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Visible Ask Wall context confirmed","S01_OBSERVED","trend","direction=SHORT; base_guard=trend","ADVANCED","","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E02","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E02","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S01_OBSERVED","trend","S02_OBSERVED","low-energy countertrend pullback","direction=SHORT; base_guard=low-energy countertrend pullback","ADVANCED","","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E03","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E03","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S02_OBSERVED","low-energy countertrend pullback","S03_OBSERVED","prior swingでabsorption","direction=SHORT; base_guard=prior swingでabsorption","ADVANCED","","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E04","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E04","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S03_OBSERVED","prior swingでabsorption","S04_OBSERVED","countertrend側fade","direction=SHORT; base_guard=countertrend側fade","ADVANCED","","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E05","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E05","STR-ABSORPTION-REVERSAL","SHORT","ADVANCE","S04_OBSERVED","countertrend側fade","S05_OBSERVED","with-trend aggressor復帰","direction=SHORT; base_guard=with-trend aggressor復帰","ADVANCED","","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E90","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E90","STR-ABSORPTION-REVERSAL","SHORT","TERMINAL","S05_OBSERVED","with-trend aggressor復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=SHORT; base_terminal=trend-side ready","ORDER_READY","SHORT_READY","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E98","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E98","STR-ABSORPTION-REVERSAL","SHORT","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","pullback flowが高energy化しprior swing破壊","INVALIDATED","","pullback flowが高energy化しprior swing破壊","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
"VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001::E99","VAR-ABS-PULLBACK-MINORREVERSAL-SHORT-VISIBLE_BOOK_WALL-001","Absorption Reversal / Pullback End / Trend Resume / SHORT / Visible Ask Wall","PAT-ABS-PULLBACK-MINORREVERSAL-001","PAT-ABS-PULLBACK-MINORREVERSAL-001::E99","STR-ABSORPTION-REVERSAL","SHORT","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=RETESTの較正済み期限到達","EXPIRED","","","RETEST","VISIBLE_BOOK_WALL","CD-G06-031 CD-G06-032","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S03 S23"
